512;    164.904;    159.254;    174.015;    153.376
513;    167.753;    161.691;    169.298;    154.853
514;    169.070;    163.691;    163.652;    160.123
515;    169.155;    164.941;    159.762;    165.791
516;    168.005;    166.994;    158.782;    171.797
517;    166.071;    169.014;    159.592;    175.733
518;    165.873;    169.995;    160.953;    177.408
519;    167.935;    169.679;    162.198;    174.850
520;    170.820;    169.519;    163.024;    170.884
521;    171.774;    168.932;    163.872;    166.094
522;    170.123;    165.662;    164.720;    162.608
523;    167.172;    162.033;    165.743;    161.110
524;    161.729;    159.904;    164.745;    162.735
525;    156.873;    161.030;    161.037;    165.583
526;    154.987;    162.064;    155.827;    168.093
527;    158.611;    162.513;    153.122;    168.058
528;    163.009;    163.355;    156.101;    165.221
529;    165.705;    164.170;    162.872;    161.379
530;    166.161;    165.098;    169.165;    160.434
531;    164.083;    165.435;    172.965;    163.288
532;    161.165;    166.683;    174.426;    168.175
533;    158.362;    169.357;    173.103;    172.176
534;    158.687;    170.192;    168.493;    173.677
535;    161.987;    169.690;    162.124;    172.324
536;    165.128;    168.617;    157.483;    167.528
537;    164.544;    168.127;    156.859;    162.633
538;    159.532;    166.635;    158.978;    159.632
539;    155.486;    164.522;    162.522;    158.841
540;    155.635;    163.581;    166.314;    157.203
541;    158.721;    163.600;    169.238;    156.338
542;    161.526;    164.196;    169.389;    158.729
543;    164.416;    165.206;    167.100;    163.883
544;    167.469;    167.447;    164.686;    167.798
545;    167.915;    170.176;    164.068;    169.389
546;    165.267;    171.050;    164.793;    169.418
547;    163.069;    169.854;    166.666;    167.629
548;    163.106;    168.012;    168.509;    164.131
549;    163.107;    165.191;    170.233;    159.545
550;    161.050;    160.692;    169.988;    157.552
551;    159.351;    156.499;    168.252;    159.906
552;    158.005;    155.521;    165.318;    164.537
553;    156.729;    158.194;    164.340;    168.484
554;    155.538;    161.830;    165.089;    169.933
555;    156.871;    164.231;    167.709;    169.621
556;    161.005;    166.386;    170.478;    168.996
557;    164.374;    167.344;    173.078;    167.851
558;    167.694;    166.429;    174.896;    166.020
559;    168.860;    164.491;    174.385;    164.254
560;    168.730;    164.068;    171.763;    164.145
561;    165.363;    164.371;    168.058;    165.375
562;    161.070;    164.459;    166.547;    166.326
563;    156.440;    164.054;    165.804;    165.948
564;    154.368;    164.793;    165.360;    164.623
565;    157.449;    165.136;    164.271;    163.766
566;    164.005;    164.055;    163.253;    162.450
567;    172.435;    161.600;    161.550;    161.694
568;    177.390;    160.922;    160.908;    163.410
569;    178.475;    161.601;    161.999;    167.262
570;    176.049;    161.888;    164.114;    172.976
571;    171.324;    160.756;    165.979;    178.879
572;    166.407;    159.427;    166.095;    183.037
573;    163.694;    158.667;    164.414;    184.376
574;    163.721;    157.887;    160.290;    182.286
575;    165.295;    157.354;    156.707;    177.062
576;    164.758;    159.788;    156.150;    168.910
577;    163.113;    164.724;    159.480;    160.558
578;    160.306;    169.013;    163.989;    155.221
579;    158.021;    170.580;    165.636;    157.268
580;    156.814;    170.171;    164.608;    164.580
581;    157.619;    170.047;    162.193;    173.208
582;    160.561;    170.162;    160.819;    178.524
583;    162.555;    171.526;    161.343;    179.532
584;    163.146;    175.044;    163.576;    176.133
585;    162.180;    178.698;    166.884;    169.214
586;    161.606;    181.879;    169.262;    161.946
587;    160.349;    181.965;    169.373;    156.751
588;    158.626;    180.676;    167.224;    155.502
589;    157.906;    176.685;    164.277;    155.565
590;    158.572;    171.339;    161.342;    157.227
591;    159.739;    164.567;    158.990;    159.462
592;    159.947;    161.187;    158.436;    162.457
593;    159.178;    161.154;    159.582;    165.111
594;    160.598;    163.796;    161.299;    166.288
595;    164.355;    167.976;    162.964;    165.315
596;    169.140;    171.848;    164.112;    161.872
597;    173.797;    175.739;    165.364;    158.841
598;    177.687;    176.372;    165.979;    158.894
599;    179.658;    174.641;    164.865;    162.475
600;    176.994;    171.112;    162.405;    167.975
601;    171.041;    167.445;    161.041;    173.849
602;    165.128;    164.413;    161.936;    176.868
603;    161.759;    160.959;    163.699;    175.012
604;    161.062;    160.154;    164.702;    167.651
605;    162.651;    161.287;    164.345;    158.457
606;    165.362;    163.472;    162.831;    152.532
607;    167.049;    164.361;    160.247;    153.838
608;    165.676;    164.708;    158.086;    160.338
609;    162.839;    164.765;    158.217;    166.901
610;    161.335;    164.427;    160.811;    170.343
611;    162.988;    162.965;    165.287;    170.610
612;    165.126;    162.653;    168.773;    168.417
613;    165.619;    163.735;    170.908;    166.468
614;    164.657;    165.087;    170.170;    164.503
615;    163.802;    165.200;    167.520;    163.035
616;    162.603;    165.452;    164.278;    162.551
617;    160.382;    164.977;    161.583;    161.995
618;    159.756;    163.347;    159.790;    161.932
619;    161.581;    159.899;    159.899;    161.822
620;    163.162;    155.983;    161.511;    162.656
621;    162.684;    155.966;    163.300;    166.160
622;    162.276;    159.268;    163.316;    169.831
623;    164.215;    164.501;    162.258;    171.114
624;    167.530;    167.726;    162.264;    169.344
625;    170.236;    168.884;    163.871;    165.092
626;    172.777;    168.911;    165.997;    162.035
627;    173.384;    167.394;    167.355;    160.867
628;    169.574;    164.821;    167.604;    162.613
629;    161.749;    162.895;    165.736;    168.209
630;    155.837;    163.135;    162.344;    174.226
631;    155.380;    162.787;    158.814;    175.981
632;    158.290;    160.977;    158.655;    171.870
633;    161.574;    159.302;    161.995;    166.029
634;    163.640;    161.275;    166.415;    161.374
635;    163.056;    165.934;    169.489;    159.084
636;    159.631;    171.588;    170.658;    160.439
